Al Jazeera,Al-Yazira {f},{prop} (Arabic satellite TV news channel)
alkalimeter,alcalímetro {m},{n} (device)
alkalimetry,alcalometría {f},{n} (process of determining the strength of an alkali)
alkaline,alcalino,{adj} /ˈæl.kə.laɪn/ (of or relating to an alkali)
alkaline,alcalino,{adj} (having a pH greater than 7)
alkaline earth metal,metal alcalinotérreo,{n} (any element of group II of the periodic table)
alkaloid,alcaloide {m},{n} /ˈælkəlɔɪd/ (organic heterocyclic base)
alkane,alcano,{n} (saturated hydrocarbon of formula C
alkene,alqueno {m},{n} (unsaturated aliphatic hydrocarbon with one or more carbon–carbon double bonds)
alkyl,alquilo {m},{n} (univalent radical of the general formula C
alkyne,alquino {m},{n} (hydrocarbon containing at least one carbon-carbon triple bond)
all,todo,{adv} /ɔl/ (intensifier)
all,"todos {m}, todas {f}",{determiner} (every individual of the given class)
all,,{determiner} (everyone) SEE:
all,,{determiner} (everything) SEE:
all,"todo {m}, toda {f}",{determiner} (throughout the whole of (a stated period of time))
all,todo {m},{n} (everything possible)
Allah,Alá {m},{prop} /ˈælə/ (God’s name in Islam)
all along,"desde el primer momento, todo el tiempo",{adv} (duration|for the entire time)
allantoid,alantoideo,{adj} (sausage shaped)
allative,alativo {m},{n} (allative case)
allative case,caso alativo {m},"{n} (case used to indicate movement onto, or to the adjacency of something)"
allay,"aquietar, calmar",{v} /əˈleɪ/ (To make quiet or put at rest)
allay,"aliviar, mitigar",{v} (To alleviate)
all bark and no bite,"perro ladrador, poco mordedor, mucho ruido y pocas nueces",{adj} (full of big talk)
all but,casi,{adv} (very nearly)
all cats are gray at night,,{proverb} (all cats are grey in the dark) SEE:
all cats are grey in the dark,"[no woman is ugly by candlelight] a la luz de la vela, no hay mujer fea, de noche todos los gatos son pardos",{proverb} (proverb)
all day,todo el día,{adv} (the entire day)
all ears,escucho,{adj} (awaiting explanation)
all ears,todo oídos,{adj} (listening intensely)
allegation,"alegato {m}, acusación {f}",{n} /ˌæl.ɪˈɡeɪ.ʃən/ (an assertion or accusation)
allege,alegar,{v} (assert without proof)
allege,afirmar,{v} /əˈlɛdʒ/ (to state under oath)
alleged,supuesto,{adj} (asserted)
alleged,supuesto,{adj} (supposed)
allegedly,supuestamente,{adv} (according to someone's allegation)
allegement,,{n} (allegation) SEE:
allegiance,"fidelidad {f}, lealtad {f}","{n} /əˈliː.dʒəns/ (loyalty to some cause, nation or ruler)"
allegorical,alegórico,"{adj} (of, relating to, or containing allegory)"
allegorically,alegóricamente,{adv} /æl.əˈɡɒɹ.ɪk.(ə.)li/ (in an allegorical manner)
allegory,alegoría {f},{n} (communication using such representation)
allegory,alegoría {f},{n} (symbolic representation)
allegory,alegoría {f},{n} (the representation of abstract principles)
allele,alelo {m},{n} (variant of a gene)
allelomorph,,{n} (allele) SEE:
alleluia,aleluya {f},{n} (Liturgical form of hallelujah)
allene,aleno {m},{n} (any of a class of hydrocarbons)
allene,aleno {m},{n} (derivative of such hydrocarbons)
allergic,alérgico,{adj} /ə.ˈlɝ.dʒɪk]/ (pertaining to allergy)
allergic,alérgico,{adj} (having an allergy)
allergology,alergología {f},{n} (the study of the causes and treatment of allergies)
allergy,alergia {f},{n} /ˈæl.ɚ.dʒi]/ (disorder of the immune system)
allergy,alergia {f},{n} (hypersensitivity)
alleviate,"aliviar, mitigar, paliar",{v} /əlivieɪt/ (make less severe)
alleviation,alivio {m},{n} /əˌliːviˈeɪʃən/ (alleviation)
alley,callejón {m},{n} /ˈæli/ (A narrow street)
All Fools' Day,,{n} (April Fools' Day) SEE:
all hands on deck,todos manos a la obra,{interj} (order)
all hell breaks loose,todo se fue al demonio,{phrase} (the situation becomes chaotic)
alliance,alianza,{n} /ʌˈlaɪ.əns/ (state of being allied)
allicin,alicina {f},{n} (organic compound)
alligator,"aligátor {m}, aligator {m}, caimán {m}",{n} /ˈælɪɡeɪtɚ/ (A large amphibious reptile with sharp teeth and very strong jaws)
all in good time,"a la corta o a la larga, el tiempo todo lo alcanza",{adv} ((set phrase) One should be patient.)
alliteration,aliteración {f},{n} (The repetition of consonants)
allo-,alo-,{prefix} (different)
allo-,alo-,{prefix} (isomeric)
allocate,"asignar, adjudicar",{v} /ˈæl.ə.keɪt/ (to set aside for a purpose)
allocation,"asignación {f}, reparto {m}, distribución {f}","{n} (The process or procedure for allocating things, especially money or other resources.)"
allochthonous,alóctono {m},{adj} (geology: being far from the place of formation)
allochthonous,alóctono,{adj} (originating in a place other than where it is found)
all of a sudden,"de repente, súbitamente",{adv} (colloquial: suddenly)
all of the sudden,,{adv} (all of a sudden) SEE:
allogamy,alogamia {f},{n} (fertilization)
allomorph,alomorfo {m},{n} /ˈæl.oʊ.mɔɹf/ (phonological representation of a morpheme)
allose,alosa {f},{n} (epimer of glucose)
allot,repartir,{v} /əˈlɑt/ (to distribute)
allot,asignar,{v} (to assign)
allotment,"reparto {m}, asignación {f}",{n} /ʌˈlot.mɛnt/ (that which is alloted)
allotrope,alótropo {m},{n} (form of an element that has a different molecular structure to another form of the same element)
allotropic,alotrópico,{adj} (of an element that exhibits allotropy)
allotropical,alotrópico,{adj} (of an element that exhibits allotropy)
allotypical,,{adj} (allotypic) SEE:
all over the place,desperdigado,{prep phrase} (everywhere)
all over the place,"desperdigado, [sin] patrón",{prep phrase} (lacking a clear pattern)
allow,dejar permitir,{v}
allow,"permitir, conceder","{v} /əˈlaʊ/ (to grant, give, admit, accord, afford, or yield; to let one have)"
allow,permitir,{v} (to permit)
allowance,,{n} /əˈlaʊəns/ (a child's allowance; pocket money) SEE:
allowedly,,{adv} (admittedly) SEE:
alloy,aleación {f},{n} /ˈalɔɪ/ (metal combined of more elements)
alloy wheel,,{n} (mag wheel) SEE:
all right,"de acuerdo, muy bien, ándale [Mexico], dale [Argentina, Paraguay, Venezuela], listo [Colombia], okey [Latin America], sale y vale [Mexico], 'tá [Uruguay], vale [specially Spain], ya [Chile]","{interj} /ˌɔːlˈraɪt/ (Used to affirm, indicate agreement, or consent )"
all rights reserved,"reservados todos los derechos, todos los derechos reservados",{phrase} (copyright notice formula)
all roads lead to Rome,"todos los caminos llevan a Roma, todos los caminos conducen a Roma",{proverb} (different paths to the same goal)
All Saints' Day,Día de Todos Los Santos,{prop} (feast day)
all's fair in love and war,todo vale en la guerra y en el amor,{proverb} (unpleasant behavior is acceptable during love and conflict)
All Souls' Day,"Día de Muertos, Conmemoración de los Fieles Difuntos",{prop} (Christian feast day)
allspice,pimienta de Jamaica {f},{n} (spice)
all that glitters is not gold,no es oro todo lo que reluce,{proverb} (things that look nice might not be as good as they look)
all the time,todo el tiempo,{adv} (always)
all things being equal,"si todo sigue igual, siendo todo lo demás igual, en igualdad de circunstancias, siempre que las demás condiciones no varíen, permaneciendo invariables los demás datos",{adv} (without considering external factors)
all things come to those who wait,,{proverb} (good things come to those who wait) SEE:
all thumbs,torpe,{adj} (clumsy (idiom))
all together,,{adv} (altogether) SEE:
allude,"aludir, referirse",{v} /əˈluːd/ (refer to something indirectly or by suggestion)
allure,"encanto {m}, fascinación {f}, atractivo {f}","{n} /əˈl(j)ʊɚ]/ (The power to attract, entice; the quality causing attraction)"
allure,"atraer, cautivar",{v} (to attempt to draw)
alluring,encantador,{adj} /ɚˈluɚ.rɪŋ/ (Having to power to allure)
allusion,alusión,"{n} /ʌˈlu.ʒən/ (indirect reference, hint)"
allusive,alusivo,{adj} /əˈluː.sɪv/ (containing or making use of allusions)
alluvial fan,"abanico aluvial {m}, cono de deyección {m}",{n} (cone-shaped heap of alluvium)
alluvial plain,"llanura alivial {f}, vega {f}, llanura de inundación {f}",{n} (plain formed by deposition of sediment of a river)
alluvium,aluvión {m},"{n} (soil, clay, silt or gravel deposited by flowing water, as it slows, in a river bed, delta, estuary or flood plain)"
ally,aliado,{n} (one united to another by treaty or league)
ally,"aliarse, unirse en",{v} /əˈlaɪ/ (to unite by agreement)
allyl,alilo {m},{n} (organic radical)
allylic,alílico,{adj} /əˈlɪlɪk/ (containing an allyl group)
almanac,almanaque {m},"{n} (book or table listing astronomical, nautical or other events for the year)"
Almería,Almería {f},{prop} /ˌælməˈɹiː.jə/ (Spanish city)
almighty,"omnipotente {m}, todopoderoso {m}",{adj} /ɔːlˈmaɪti/ (unlimited in might)
Almiros,,{prop} (Almyros) SEE:
almond,almendra {f},{n} /æmənd/ (nut)
almond,almendro {m},{n} (tree)
almond milk,leche de almendra {f},{n} (milky liquid from almonds)
almost,casi,{adv} /ˈɔl.moʊst/ (very close to)
almost doesn't count,Los casis no cuentan,{proverb} (Near success (or correctness) is not deemed success (or correctness))
alms,"limosna {f}, caridad {f}",{n} /ɑmz/ (something given to the poor as charity)
aloe,"áloe {m}, aloe {m}",{n} (plant of the genus
aloha,"hola, hola {m} {f} {p}",{interj} /æˈləʊˌhɑː/ (hello)
aloha,adiós,{interj} (goodbye)
aloha,te amo,{interj} (I love you)
aloin,aloína {f},{n} (glycoside derivative)
alone,solo,{adv} /əˈloʊn/ (by oneself)
alone,"solitario, solo",{adv}
along,a lo largo de,"{adv} (onward, forward)"
along,a lo largo,{prep} /əˈlɔŋ/ (by the length; in a line with the length; lengthwise)
alongside,"al costado, al lado",{adv} /ʌ.lɑŋˈsaɪd/ (along the side; by the side; side by side with)
alongside,"junto a, al lado de",{prep} (together with or at the same time)
aloof,"alejado, reservado",{adj} (reserved and remote; either physically or emotionally distant)
aloof,apartado,{adv} /ʌˈluːf/ (at or from a distance)
aloof,sin compasión,{adv} (without sympathy)
aloofness,"reserva {f}, actitud distante {f}",{n} (the state of being aloof)
alopecia,,{n} /æloʊˈpiː.ʃ(i)ə/ (baldness) SEE:
a lot,frecuentemente,{adv} (often)
a lot,mucho,{adv} (very much)
aloud,en voz alta,{adv} /ʌˈlaʊd/ (loudly)
alpaca,alpaca {m},{n} /ælˈpækə/ (camelid animal of the Andes)
alpha,alfa,"{n} /ˈæɫfə/ (name of the letter Α, α)"
alpha,,"{n} (name of the letter Ɑ, ɑ) SEE:"
alphabet,"alfabeto {m}, abecedario {m}",{n} /ˈæl.fə.bɛt/ (an ordered set of letters used in a language)
alphabetic,alfabético,{adj} (of or relating to an alphabet)
alphabetical,alfabético,{adj} /ˌælf.əˈbɛt.ɪk.əl/ (pertaining to the alphabet)
alphabetical,alfabético,{adj} (in the sequence of the letters of the alphabet)
alphabetically,alfabéticamente,{adv} (arranged in the sequence of the alphabet)
alphabetically,alfabéticamente,{adv} (in an alphabetical manner)
alphabetism,alfabetismo {m},{n} (form of discrimination)
alphabetize,"alfabetizar, poner en orden alfabetico",{v} (arrange alphabetically)
alpha helix,hélice alfa {f},{n} (secondary structure found in many proteins)
alpha male,macho alfa {m},{n} (dominant male in a group of animals)
alpha ray,rayo alfa {m},{n} (stream of alpha particles)
alpha wave,onda alpha {f},{n} (electrical signal produced by the brain)
alphorn,"trompa de los Alpes {f}, alforn",{n} /ælp.hoɹn/ (musical instrument)
alpine chough,chova piquigualda {f},{n} /ˈalpaɪnˈtʃʌf/ (alpine chough)
alpinist,,{n} (mountain climber) SEE:
Alps,Alpes {m} {p},{prop} /ælps/ (a mountain range in Western Europe)
al-Qaeda,Al Qaida,{prop} /ɒl ˈkaɪdə/ (The global network of militant Islamic extremists.)
al-Quds,,{prop} /əlˈkuːdz/ (Jerusalem) SEE:
already,ya,{adv} /ɔːlˈrɛdi/ (prior to some time)
Alsace,Alsacia {f},{prop} (region of France)
alsatian,,{n} /ælˈseɪʃən/ (dog) SEE:
Alsatian,,{n} /ælˈseɪʃən/ (dog) SEE:
also,"también, además",{adv} /ˈal.soʊ/ (in addition; besides; as well; further; too)
also known as,,{adv} (used to introduce an alternative name) SEE:
Altai,,{prop} (Altay) SEE:
Altai Republic,República de Altái {f},{prop} (federal subject of Russia)
altar,altar {m},{n} (flat-topped structure used for religious rites)
altar boy,monaguillo {m},{n} (A boy serving as an acolyte)
alter,"alterar, cambiar, modificar",{v} (to change the form or structure of)
alterability,alterabilidad {f},{n} (property of being alterable)
alteration,"alteración {f}, cambio {m}, modificación {f}",{n} /ɔl.tɚˈeɪ.ʃən/ (the act of altering or making different)
altercation,"disputa {f}, altercado {m}",{n} /ɔl.tɚˈke.ʃən/ (dispute)
alter ego,"álter ego {m}, otro yo {m}",{n} (alternate personality or persona)
alterity,alteridad {f},{n} (otherness)
alternate,alterno,{adj} /ˈɔl.tɚ.nət/ (being or succeeding by turns)
alternate,alterno,{adj} (other; alternative)
alternate,"sustituta {f}, sustituto {m}",{n} (substitute)
alternate,alternar,"{v} (to happen, succeed, or act by turns)"
alternate,alternar,{v} (to perform by turns)
alternately,"alternativemente, por turno",{adv} /ˈɔl.tɚ.nət.li/ (succeding by turns)
alternating,"alternante, alterno, alternativo",{adj} (such that it alternates)
alternating current,corriente alterna {f},{n} (electric current)
alternation,,{n} (ablaut) SEE:
alternation,"alternancia {f}, rotación {f}",{n} /ˈɔːl.tɚˌneɪ.ʃən/ (alternate succession)
alternative,alternativo,{adj} /ɒltəːnətɪv/ (Relating to a choice)
alternative,alternativo {m},{n} (a situation which allows a choice between two or more possibilities)
alternative,alternativa {f},{n} (one of several things which can be chosen)
alternator,alternador {m},{n} (an electric generator which produces alternating current)
althorn,trombón alto {m},{n} (saxophone)
although,aunque a pesar de,{conj}
although,aunque,{conj} (but)
although,aunque,{conj} /ɑlˈðoʊ/ (in spite of the fact that)
altimeter,altímetro {m},{n} (an apparatus for measuring altitude)
altitude,altitud {p},{n} /ˈæltəˌtud/ (height measured from sea)
altitude,altura {f},{n} (distance measured upwards)
altitude sickness,"mal de montaña {m}, soroche {m}, puna {f}",{n} (oxygen deficiency at high altitudes)
alto,"alto {m} {f}, contralto {m} {f}",{n} /ˈæl.toʊ/ (musical part)
altogether,"totalmente, completamente",{adv} /ɔl.tuˈɡɛθ.ɚ/ (without exception; wholly; completely)
altogether,"en general, en suma",{adv} (on the whole; everything considered)
alto saxophone,saxofón alto {m},{n} (saxophone smaller than tenor)
altostratus,altostrato {m},{n} (cloud type)
altrose,altrosa {f},{n} (aldohexose epimeric with mannose)
altruism,altruismo {m},{n} (policy in favor of other's interests)
altruist,altruista {m} {f},{n} (person imbued with altruism)
altruistic,altruista,{adj} /ˌæl.tɹuˈɪs.tɪk/ (regardful of others; beneficent; unselfish)
alula,,{n} (bastard wing) SEE:
alum,alumbre {m},{n} /ˈæləm/ (A double sulfate)
aluminium,aluminio {m},{n} /ˌæl.(j)uˈmɪn.i.əm/ (silvery metal)
aluminium foil,"papel aluminio {m}, papel plata",{n} (thin sheets of aluminium)
aluminium oxide,óxido de aluminio {m},"{n} (alumina, Al"
aluminum,,{n} /ə.ˈlu.mɪ̆.ˌnə̆m/ (aluminium) SEE:
alumnus,"exalumno, egresado",{n} (a male graduate)
alumnus,alumno,{n} (a male pupil or student)
alveolar,alveolar,{adj} /æl.ˈviː.lɝ/ (of or relating to the alvelous)
alveolar,alveolar,{adj} (formed with the tip of the tongue)
alveolar,alveolar,{adj} (relating to the alveoli)
alveolar,alveolar,{adj} (relating to the jaw ridge)
alveolus,"alvéolo {m}, alveolo {m}",{n} (anatomical structure that has the form of a hollow cavity)
alveolus,"alvéolo {m}, alveolo {m}",{n} (small air sac in the lungs)
always,siempre,{adv} /ˈɔl.weɪz/ (at all times)
Alzheimer's disease,enfermedad de Alzheimer {f},{n} /ˈɑːltshaɪmə(r)z/ (mental disorder from brain tissue changes)
a.m.,a. m. de la mañana,{abbr} (before noon)
am,"estoy, soy",{v} /ˈæm/ (form of the verb be)
AM,AM,{initialism} (before noon)
ama,,{n} (amah) SEE:
amalgam,amalgama {f},{n} (alloy containing mercury)
amalgam,amalgama {f},{n} /əˈmæːl.ɡəm/ (a combination of things)
amalgamate,"amalgamar, fusionar, unir",{v} (to combine or blend)
amalgamate,amalgamar,{v} (to make an alloy of mercury and another metal)
Amanda,Amanda,{prop} (female given name)
amanuensis,amanuense {m},{n} (one employed to take dictation)
